activity,institution,source_id,experiment_id,member_id,candidate_ready,full_physics_ready,trackability,circulation_basis,pressure_levels_verified,has_mslp,has_surface_wind,has_precipitation,has_temperature,has_humidity,has_surface_pressure,historical_pair_available,grid_labels,first_period,last_period,available_fields,missing_for_candidate_tracking,remaining_preprocessing
CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r9i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gn,185001010130,185512312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,MRI,MRI-ESM2-0,amip,r1i1p1f1,False,False,incomplete,none,False,False,True,False,True,False,True,True,gn,197901010000,201412312100,3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrPlevPt:ta,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|precipitation diagnostics unavailable
CMIP,MRI,MRI-ESM2-0,amip,r2i1p1f1,False,False,incomplete,none,False,False,True,False,False,False,False,False,gn,197901010000,201412312100,3hr:uas|3hr:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|precipitation diagnostics unavailable
CMIP,MRI,MRI-ESM2-0,historical,r1i1p1f1,True,True,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,True,True,False,gn,195001010000,201412312230,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:hus|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,,regional subset and common-grid standardisation
CMIP,MRI,MRI-ESM2-0,historical,r2i1p1f1,False,False,incomplete,none,False,False,True,False,True,False,False,False,gn,195001010000,201412312100,3hr:uas|3hr:vas|6hrPlevPt:ta,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|precipitation diagnostics unavailable
CMIP,MRI,MRI-ESM2-0,historical,r3i1p1f1,False,False,incomplete,none,False,False,False,False,True,False,False,False,gn,195001010000,201412311800,6hrPlevPt:ta,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
CMIP,MRI,MRI-ESM2-0,historical,r4i1p1f1,False,False,incomplete,none,False,False,False,False,True,False,False,False,gn,195001010000,201412311800,6hrPlevPt:ta,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
CMIP,MRI,MRI-ESM2-0,historical,r5i1p1f1,False,False,incomplete,none,False,False,False,False,True,False,False,False,gn,195001010000,201412311800,6hrPlevPt:ta,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
CMIP,MRI,MRI-ESM2-0,piControl,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,False,True,gn,185001010000,204912312230,3hr:pr|3hr:uas|3hr:vas|6hrLev:ua|6hrLev:va|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,,regional subset and common-grid standardisation
CMIP,NASA-GISS,GISS-E2-1-G,abrupt-4xCO2,r1i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gn,185001010300,199912312100,6hrPlev:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,NASA-GISS,GISS-E2-1-G,amip,r1i1p1f1,False,False,incomplete,none,False,True,True,False,False,False,True,True,gn,197901010600,201501010000,3hr:ps|6hrLev:ps|6hrPlevPt:psl|6hrPlevPt:uas|6hrPlevPt:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation|precipitation diagnostics unavailable
CMIP,NASA-GISS,GISS-E2-1-G,amip,r1i1p1f2,False,False,incomplete,none,False,True,False,False,False,False,False,False,gn,197901010000,201501010000,6hrPlevPt:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
CMIP,NASA-GISS,GISS-E2-1-G,amip,r2i1p1f1,False,False,incomplete,none,False,True,True,False,False,False,False,False,gn,197901010600,201501010000,6hrPlevPt:psl|6hrPlevPt:uas|6hrPlevPt:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation|precipitation diagnostics unavailable
CMIP,NASA-GISS,GISS-E2-1-G,amip,r3i1p1f1,False,False,incomplete,none,False,True,False,False,False,False,False,False,gn,197901010600,201501010000,6hrPlevPt:psl|6hrPlevPt:uas,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
CMIP,NASA-GISS,GISS-E2-1-G,historical,r1i1p1f1,True,True,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,True,True,False,gn,195001010130,201501010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,,regional subset and common-grid standardisation
CMIP,NASA-GISS,GISS-E2-1-G,historical,r1i1p1f2,False,False,pressure_circulation_without_mslp,6hrPlevPt:ua+va,True,False,False,True,True,False,True,False,gn,185001010130,201501010000,3hr:pr|3hr:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,NASA-GISS,GISS-E2-1-G,historical,r5i1p1f2,False,False,incomplete,none,False,True,False,False,False,False,False,False,gn,185001010000,201501010000,6hrPlevPt:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
CMIP,NASA-GISS,GISS-E2-1-G,piControl,r1i1p1f1,False,False,incomplete,none,False,True,True,True,False,False,False,True,gn,426001010300,430001010000,6hrPlev:pr|6hrPlevPt:psl|6hrPlevPt:uas|6hrPlevPt:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation
CMIP,NASA-GISS,GISS-E3-G,historical,r1i1p101f1,False,False,incomplete,none,False,True,False,False,False,False,False,False,gr,185001010600,201501010000,6hrPlevPt:psl,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
CMIP,NCAR,CESM2,historical,r10i1p1f1,False,False,incomplete,none,False,False,False,False,False,True,True,False,gn,185001010000,201501010000,6hrLev:hus|6hrLev:ps|6hrLev:ua|6hrLev:va|6hrPlev:hus|6hrPlevPt:ua,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
CMIP,NCC,NorESM2-LM,abrupt-4xCO2,r1i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gn,012105270300,013908072100,6hrPlev:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,NCC,NorESM2-LM,amip,r1i1p1f1,False,False,incomplete,none,False,False,False,False,True,False,True,False,gn,197901010600,201501010000,6hrLev:ps|6hrLev:ta|6hrPlevPt:ta,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
CMIP,NCC,NorESM2-LM,historical,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,False,True,True,True,True,False,gn,195001010300,201501010000,6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,NCC,NorESM2-LM,piControl,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,False,True,False,False,False,False,gn,170101010300,190012312100,6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlevPt:psl|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,NCC,NorESM2-MM,abrupt-4xCO2,r1i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gn,012101010300,015012312100,6hrPlev:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,NCC,NorESM2-MM,historical,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,False,True,True,True,True,False,gn,195001010300,201412312100,6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,NCC,NorESM2-MM,piControl,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,False,True,False,False,False,False,gn,130001010300,145101010000,6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlevPt:psl|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,NIMS-KMA,KACE-1-0-G,abrupt-4xCO2,r1i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,190001010130,192912302230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,NIMS-KMA,KACE-1-0-G,historical,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,True,True,True,False,True,False,gr,185001010130,201412302230,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation
CMIP,NIMS-KMA,KACE-1-0-G,piControl,r1i1p1f1,False,False,incomplete,none,False,True,False,False,False,False,False,False,gr,202401010300,244912302100,6hrPlevPt:psl,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
CMIP,NOAA-GFDL,GFDL-CM4,abrupt-4xCO2,r1i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr1|gr2,000101010130,015012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,NOAA-GFDL,GFDL-CM4,amip,r1i1p1f1,False,False,incomplete,none,False,False,True,False,True,False,False,False,gr1|gr2,197901010300,201501010000,3hr:uas|3hr:vas|6hrPlevPt:ta,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|precipitation diagnostics unavailable
CMIP,NOAA-GFDL,GFDL-CM4,historical,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,True,True,True,False,True,False,gr1|gr2,195001010600,201501010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation
CMIP,NOAA-GFDL,GFDL-CM4,piControl,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,True,True,True,False,False,False,gr1|gr2,038601010130,041601010000,3hr:pr|3hr:uas|3hr:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation
CMIP,NOAA-GFDL,GFDL-ESM4,abrupt-4xCO2,r1i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr1,000101010130,015012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,NOAA-GFDL,GFDL-ESM4,esm-hist,r1i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr1,185001010130,201412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,NOAA-GFDL,GFDL-ESM4,historical,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,True,True,True,False,False,False,gr1,185001010130,201501010000,3hr:pr|3hr:uas|3hr:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation
CMIP,NOAA-GFDL,GFDL-ESM4,piControl,r1i1p1f1,False,False,incomplete,none,False,False,True,True,False,False,False,False,gr1,000101010130,050101010000,3hr:pr|3hr:uas|3hr:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation
CMIP,NUIST,NESM3,abrupt-4xCO2,r1i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gn,185001010130,199912312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,NUIST,NESM3,amip,r1i1p1f1,False,False,incomplete,none,False,False,True,False,False,False,False,False,gn,197901010130,201412312230,3hr:uas|3hr:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|precipitation diagnostics unavailable
CMIP,NUIST,NESM3,amip,r2i1p1f1,False,False,incomplete,none,False,False,True,False,False,False,False,False,gn,197901010130,201412312230,3hr:uas|3hr:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|precipitation diagnostics unavailable
CMIP,NUIST,NESM3,historical,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,True,True,True,False,True,False,gn,195001010300,201412312230,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation
CMIP,NUIST,NESM3,historical,r2i1p1f1,False,False,incomplete,none,False,False,True,False,False,False,False,False,gn,196001010130,201412312230,3hr:uas|3hr:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|precipitation diagnostics unavailable
CMIP,NUIST,NESM3,historical,r3i1p1f1,False,False,incomplete,none,False,False,False,False,True,False,False,False,gn,195001010300,201412312100,6hrPlevPt:ta,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
CMIP,NUIST,NESM3,historical,r5i1p1f1,False,False,incomplete,none,False,False,False,False,True,False,False,False,gn,195001010300,201412312100,6hrPlevPt:ta,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
CMIP,NUIST,NESM3,piControl,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,True,True,True,False,False,False,gn,070001010130,072912312230,3hr:pr|3hr:uas|3hr:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation
CMIP,SNU,SAM0-UNICON,abrupt-4xCO2,r1i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gn,197001010130,199912312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,SNU,SAM0-UNICON,amip,r1i1p1f1,False,False,incomplete,none,False,False,False,False,True,False,True,False,gn,197901010130,201412312230,3hr:ps|6hrLev:ps|6hrLev:ta|6hrPlevPt:ta,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
CMIP,SNU,SAM0-UNICON,historical,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,False,True,True,False,True,False,gn,195001010130,201412312230,3hr:pr|3hr:ps|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation|classification without native 10-m vector wind
HighResMIP,CMCC,CMCC-CM2-HR4,control-1950,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,False,True,True,False,True,gn,195001010000,205012311800,6hrPlev:psl|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas,,regional subset and common-grid standardisation|precipitation diagnostics unavailable
HighResMIP,CMCC,CMCC-CM2-HR4,highres-future,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,False,True,True,False,True,gn,201501010000,205012311800,6hrPlev:psl|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas,,regional subset and common-grid standardisation|precipitation diagnostics unavailable
HighResMIP,CMCC,CMCC-CM2-HR4,highresSST-future,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,False,False,True,False,True,gn,201501010000,205012311800,6hrPlev:psl|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas,,regional subset and common-grid standardisation|precipitation diagnostics unavailable
