activity,institution,source_id,experiment_id,member_id,table_id,variable_id,grid_label,version,file_count,bytes,first_period,last_period,sample_file,sample_cadence_hours,calendar,latitude_count,longitude_count,latitude_spacing_deg,longitude_spacing_deg,pressure_levels_hpa,has_850_700_500_hpa,metadata_error,path
HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r2i1p2f1,6hrPlevPt,va,gr,v20190815,100,429022461724,195001010000,204912311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r2i1p2f1/6hrPlevPt/va/gr/latest/va_6hrPlevPt_EC-Earth3P_control-1950_r2i1p2f1_gr_195001010000-195012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r2i1p2f1/6hrPlevPt/va/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r2i1p2f1,6hrPlevPt,vas,gr,v20190815,100,50632665556,195001010000,204912311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r2i1p2f1/6hrPlevPt/vas/gr/latest/vas_6hrPlevPt_EC-Earth3P_control-1950_r2i1p2f1_gr_195001010000-195012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,100|125|150|175|200|225|250|300|350|400|450|500|550|600|650|700|750|775|800|825|850|875|900|925|950|975|1000,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r2i1p2f1/6hrPlevPt/vas/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r2i1p2f1,6hrPlevPt,zg,gr,v20190815,100,1145273397116,195001010000,204912311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r2i1p2f1/6hrPlevPt/zg/gr/latest/zg_6hrPlevPt_EC-Earth3P_control-1950_r2i1p2f1_gr_195001010000-195012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,100|125|150|175|200|225|250|300|350|400|450|500|550|600|650|700|750|775|800|825|850|875|900|925|950|975|1000,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r2i1p2f1/6hrPlevPt/zg/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r2i1p2f1,6hrPlev,psl,gr,v20190815,100,38475120805,195001010000,204912311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r2i1p2f1/6hrPlev/psl/gr/latest/psl_6hrPlev_EC-Earth3P_control-1950_r2i1p2f1_gr_195001010000-195012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r2i1p2f1/6hrPlev/psl/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,3hr,pr,gr,v20190215,1345,104603491524,195101010000,206212311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r3i1p2f1/3hr/pr/gr/latest/pr_3hr_EC-Earth3P_control-1950_r3i1p2f1_gr_195101010000-195101312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r3i1p2f1/3hr/pr/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,3hr,uas,gr,v20190215,1344,112705150834,195101010000,206212312100,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r3i1p2f1/3hr/uas/gr/latest/uas_3hr_EC-Earth3P_control-1950_r3i1p2f1_gr_195101010000-195101312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r3i1p2f1/3hr/uas/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,3hr,vas,gr,v20190215,1344,113556716201,195101010000,206212312100,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r3i1p2f1/3hr/vas/gr/latest/vas_3hr_EC-Earth3P_control-1950_r3i1p2f1_gr_195101010000-195101312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r3i1p2f1/3hr/vas/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,6hrPlevPt,uas,gr,v20190215,1344,56527232502,195101010000,206212311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r3i1p2f1/6hrPlevPt/uas/gr/latest/uas_6hrPlevPt_EC-Earth3P_control-1950_r3i1p2f1_gr_195101010000-195101311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r3i1p2f1/6hrPlevPt/uas/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,6hrPlevPt,vas,gr,v20190215,1344,56921064842,195101010000,206212311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r3i1p2f1/6hrPlevPt/vas/gr/latest/vas_6hrPlevPt_EC-Earth3P_control-1950_r3i1p2f1_gr_195101010000-195101311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r3i1p2f1/6hrPlevPt/vas/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,6hrPlevPt,zg,gr,v20190215,1344,323231963434,195101010000,206212311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r3i1p2f1/6hrPlevPt/zg/gr/latest/zg_6hrPlevPt_EC-Earth3P_control-1950_r3i1p2f1_gr_195101010000-195101311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r3i1p2f1/6hrPlevPt/zg/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,6hrPlev,psl,gr,v20190215,1344,43454281639,195101010000,206212311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r3i1p2f1/6hrPlev/psl/gr/latest/psl_6hrPlev_EC-Earth3P_control-1950_r3i1p2f1_gr_195101010000-195101311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/control-1950/r3i1p2f1/6hrPlev/psl/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r1i1p2f1,3hr,pr,gr,v20190421,36,33258883319,201501010000,205012312100,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/3hr/pr/gr/latest/pr_3hr_EC-Earth3P_highres-future_r1i1p2f1_gr_201501010000-201512312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/3hr/pr/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r1i1p2f1,3hr,ps,gr,v20190421,36,28141673733,201501010000,205012312100,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/3hr/ps/gr/latest/ps_3hr_EC-Earth3P_highres-future_r1i1p2f1_gr_201501010000-201512312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/3hr/ps/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r1i1p2f1,3hr,uas,gr,v20190421,36,35959676407,201501010000,205012312100,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/3hr/uas/gr/latest/uas_3hr_EC-Earth3P_highres-future_r1i1p2f1_gr_201501010000-201512312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/3hr/uas/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r1i1p2f1,3hr,vas,gr,v20190421,36,36291223258,201501010000,205012312100,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/3hr/vas/gr/latest/vas_3hr_EC-Earth3P_highres-future_r1i1p2f1_gr_201501010000-201512312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/3hr/vas/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r1i1p2f1,6hrPlevPt,hus,gr,v20190421,36,458726494581,201501010000,205012311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/6hrPlevPt/hus/gr/latest/hus_6hrPlevPt_EC-Earth3P_highres-future_r1i1p2f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,100|125|150|175|200|225|250|300|350|400|450|500|550|600|650|700|750|775|800|825|850|875|900|925|950|975|1000,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/6hrPlevPt/hus/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r1i1p2f1,6hrPlevPt,psl,gr,v20190421,36,13832679133,201501010000,205012311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/6hrPlevPt/psl/gr/latest/psl_6hrPlevPt_EC-Earth3P_highres-future_r1i1p2f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,100|125|150|175|200|225|250|300|350|400|450|500|550|600|650|700|750|775|800|825|850|875|900|925|950|975|1000,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/6hrPlevPt/psl/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r1i1p2f1,6hrPlevPt,ta,gr,v20190421,36,411875396370,201501010000,205012311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/6hrPlevPt/ta/gr/latest/ta_6hrPlevPt_EC-Earth3P_highres-future_r1i1p2f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,100|125|150|175|200|225|250|300|350|400|450|500|550|600|650|700|750|775|800|825|850|875|900|925|950|975|1000,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/6hrPlevPt/ta/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r1i1p2f1,6hrPlevPt,ua,gr,v20190421,36,150188150502,201501010000,205012311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/6hrPlevPt/ua/gr/latest/ua_6hrPlevPt_EC-Earth3P_highres-future_r1i1p2f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/6hrPlevPt/ua/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r1i1p2f1,6hrPlevPt,uas,gr,v20190421,36,18053806132,201501010000,205012311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/6hrPlevPt/uas/gr/latest/uas_6hrPlevPt_EC-Earth3P_highres-future_r1i1p2f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,100|125|150|175|200|225|250|300|350|400|450|500|550|600|650|700|750|775|800|825|850|875|900|925|950|975|1000,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/6hrPlevPt/uas/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r1i1p2f1,6hrPlevPt,va,gr,v20190421,36,154456992937,201501010000,205012311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/6hrPlevPt/va/gr/latest/va_6hrPlevPt_EC-Earth3P_highres-future_r1i1p2f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/6hrPlevPt/va/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r1i1p2f1,6hrPlevPt,vas,gr,v20190421,36,18208119594,201501010000,205012311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/6hrPlevPt/vas/gr/latest/vas_6hrPlevPt_EC-Earth3P_highres-future_r1i1p2f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,100|125|150|175|200|225|250|300|350|400|450|500|550|600|650|700|750|775|800|825|850|875|900|925|950|975|1000,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/6hrPlevPt/vas/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r1i1p2f1,6hrPlevPt,zg,gr,v20190421,36,412129150476,201501010000,205012311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/6hrPlevPt/zg/gr/latest/zg_6hrPlevPt_EC-Earth3P_highres-future_r1i1p2f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,100|125|150|175|200|225|250|300|350|400|450|500|550|600|650|700|750|775|800|825|850|875|900|925|950|975|1000,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/6hrPlevPt/zg/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r1i1p2f1,6hrPlev,psl,gr,v20190421,36,13835736071,201501010000,205012311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/6hrPlev/psl/gr/latest/psl_6hrPlev_EC-Earth3P_highres-future_r1i1p2f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r1i1p2f1/6hrPlev/psl/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r2i1p2f1,3hr,pr,gr,v20190813,36,33265148409,201501010000,205012312100,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/3hr/pr/gr/latest/pr_3hr_EC-Earth3P_highres-future_r2i1p2f1_gr_201501010000-201512312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/3hr/pr/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r2i1p2f1,3hr,ps,gr,v20190813,36,28145124962,201501010000,205012312100,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/3hr/ps/gr/latest/ps_3hr_EC-Earth3P_highres-future_r2i1p2f1_gr_201501010000-201512312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/3hr/ps/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r2i1p2f1,3hr,uas,gr,v20190813,36,35958049010,201501010000,205012312100,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/3hr/uas/gr/latest/uas_3hr_EC-Earth3P_highres-future_r2i1p2f1_gr_201501010000-201512312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/3hr/uas/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r2i1p2f1,3hr,vas,gr,v20190813,36,36291349477,201501010000,205012312100,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/3hr/vas/gr/latest/vas_3hr_EC-Earth3P_highres-future_r2i1p2f1_gr_201501010000-201512312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/3hr/vas/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r2i1p2f1,6hrPlevPt,hus,gr,v20190813,36,458722188508,201501010000,205012311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/6hrPlevPt/hus/gr/latest/hus_6hrPlevPt_EC-Earth3P_highres-future_r2i1p2f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,100|125|150|175|200|225|250|300|350|400|450|500|550|600|650|700|750|775|800|825|850|875|900|925|950|975|1000,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/6hrPlevPt/hus/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r2i1p2f1,6hrPlevPt,psl,gr,v20190813,36,13831996130,201501010000,205012311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/6hrPlevPt/psl/gr/latest/psl_6hrPlevPt_EC-Earth3P_highres-future_r2i1p2f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,100|125|150|175|200|225|250|300|350|400|450|500|550|600|650|700|750|775|800|825|850|875|900|925|950|975|1000,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/6hrPlevPt/psl/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r2i1p2f1,6hrPlevPt,ta,gr,v20190813,36,411889213970,201501010000,205012311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/6hrPlevPt/ta/gr/latest/ta_6hrPlevPt_EC-Earth3P_highres-future_r2i1p2f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,100|125|150|175|200|225|250|300|350|400|450|500|550|600|650|700|750|775|800|825|850|875|900|925|950|975|1000,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/6hrPlevPt/ta/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r2i1p2f1,6hrPlevPt,ua,gr,v20190813,36,150189262254,201501010000,205012311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/6hrPlevPt/ua/gr/latest/ua_6hrPlevPt_EC-Earth3P_highres-future_r2i1p2f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/6hrPlevPt/ua/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r2i1p2f1,6hrPlevPt,uas,gr,v20190813,36,18054014275,201501010000,205012311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/6hrPlevPt/uas/gr/latest/uas_6hrPlevPt_EC-Earth3P_highres-future_r2i1p2f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,100|125|150|175|200|225|250|300|350|400|450|500|550|600|650|700|750|775|800|825|850|875|900|925|950|975|1000,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/6hrPlevPt/uas/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r2i1p2f1,6hrPlevPt,va,gr,v20190813,36,154453450789,201501010000,205012311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/6hrPlevPt/va/gr/latest/va_6hrPlevPt_EC-Earth3P_highres-future_r2i1p2f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/6hrPlevPt/va/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r2i1p2f1,6hrPlevPt,vas,gr,v20190813,36,18207742389,201501010000,205012311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/6hrPlevPt/vas/gr/latest/vas_6hrPlevPt_EC-Earth3P_highres-future_r2i1p2f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,100|125|150|175|200|225|250|300|350|400|450|500|550|600|650|700|750|775|800|825|850|875|900|925|950|975|1000,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/6hrPlevPt/vas/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r2i1p2f1,6hrPlevPt,zg,gr,v20190813,36,412169970850,201501010000,205012311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/6hrPlevPt/zg/gr/latest/zg_6hrPlevPt_EC-Earth3P_highres-future_r2i1p2f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,100|125|150|175|200|225|250|300|350|400|450|500|550|600|650|700|750|775|800|825|850|875|900|925|950|975|1000,True,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/6hrPlevPt/zg/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r2i1p2f1,6hrPlev,psl,gr,v20190813,36,13835072216,201501010000,205012311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/6hrPlev/psl/gr/latest/psl_6hrPlev_EC-Earth3P_highres-future_r2i1p2f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r2i1p2f1/6hrPlev/psl/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r3i1p2f1,3hr,pr,gr,v20190215,1020,78794617067,201501010000,209912311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r3i1p2f1/3hr/pr/gr/latest/pr_3hr_EC-Earth3P_highres-future_r3i1p2f1_gr_201501010000-201501312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r3i1p2f1/3hr/pr/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r3i1p2f1,3hr,uas,gr,v20190215,1020,85387134119,201501010000,209912312100,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r3i1p2f1/3hr/uas/gr/latest/uas_3hr_EC-Earth3P_highres-future_r3i1p2f1_gr_201501010000-201501312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r3i1p2f1/3hr/uas/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r3i1p2f1,3hr,vas,gr,v20190215,1020,86047492781,201501010000,209912312100,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r3i1p2f1/3hr/vas/gr/latest/vas_3hr_EC-Earth3P_highres-future_r3i1p2f1_gr_201501010000-201501312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r3i1p2f1/3hr/vas/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r3i1p2f1,6hrPlevPt,uas,gr,v20190215,1020,42828264713,201501010000,209912311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r3i1p2f1/6hrPlevPt/uas/gr/latest/uas_6hrPlevPt_EC-Earth3P_highres-future_r3i1p2f1_gr_201501010000-201501311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r3i1p2f1/6hrPlevPt/uas/gr/latest
HighResMIP,EC-Earth-Consortium,EC-Earth3P,highres-future,r3i1p2f1,6hrPlevPt,vas,gr,v20190215,1020,43126763427,201501010000,209912311800,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r3i1p2f1/6hrPlevPt/vas/gr/latest/vas_6hrPlevPt_EC-Earth3P_highres-future_r3i1p2f1_gr_201501010000-201501311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future/r3i1p2f1/6hrPlevPt/vas/gr/latest
